path_id,o_zone_id,d_zone_id,volume,link_sequence
2098,23,16,7.655483057195506e-09,72;69;64;60;55
2099,23,17,1409.4647506686697,72;67;45;58
2100,23,17,990.5352493126757,71;41;45;58
2101,23,17,4.458322152231067e-09,72;68;61;58
2102,23,17,1.217667723491671e-09,73;75;65;67;45;58
2103,23,17,-2.051125106590229e-09,73;75;64;61;58
2104,23,17,-2.0511250577751377e-09,72;69;64;61;58
2105,23,17,2.0764098489065466e-08,72;68;60;55;49
2106,23,17,-3.6832561904123675e-09,73;75;65;68;61;58
2107,23,18,400.0000000045305,72;68;60
2108,23,18,7.65548298329977e-09,73;75;64;60
2109,23,18,7.655483169849458e-09,72;69;64;60
2110,23,18,1.2176677781643125e-09,73;75;65;68;60
2111,23,18,-7.76251992325008e-09,72;67;45;58;52;50
2112,23,18,-5.534083044890958e-09,72;67;45;59;60
2113,23,18,-7.762519922911327e-09,71;41;45;58;52;50
2114,23,19,653.7537594509845,72;67;45
2115,23,19,546.2462405453908,71;41;45
2116,23,19,4.4583222008520285e-09,72;68;61
2117,23,19,1.2176677486511965e-09,73;75;65;67;45
2118,23,19,-2.051125094373605e-09,73;75;64;61
2119,23,20,2799.9999999834713,72;68
2120,23,20,7.655482862750834e-09,73;75;64
2121,23,20,7.65548304915134e-09,72;69;64
2122,23,20,1.2176677125931098e-09,73;75;65;68
2123,23,21,2521.10908982751,73;75
2124,23,21,278.89091017248984,72;69
2125,23,22,8400.0,72
2126,23,24,2800.0,73
2127,24,1,400.0,74;38;35;5
2128,24,4,800.0000000054815,74;38;35;6
2129,24,4,1.2176686539418787e-09,76;71;40;31
2130,24,4,-6.699253906230443e-09,74;38;36;31
2131,24,6,-7.426586951701667e-09,75;64;60;54;17;19
2132,24,6,400.0000000632245,74;38;35;6;9;12
2133,24,6,-7.625235863388435e-09,75;65;68;60;54;17;19
2134,24,6,1.2176686924119447e-09,76;71;40;31;9;12
2135,24,6,-8.84796051737869e-09,75;65;67;45;58;52;47;19
2136,24,6,-7.625235862949288e-09,76;72;68;60;54;17;19
2137,24,6,-7.49279006924792e-09,75;64;60;55;47;19
2138,24,6,-8.847960517275459e-09,76;72;67;45;58;52;47;19
2139,24,6,-8.894642499143803e-09,75;64;61;58;52;47;19
2140,24,6,-7.68172483944618e-09,75;65;68;60;55;47;19
2141,24,7,399.99999999334545,75;64;60;54
2142,24,7,2.076409966048281e-08,75;65;68;60;54
2143,24,7,2.07640997688665e-08,76;72;68;60;54
2144,24,7,-7.914219363165423e-09,75;65;67;45;58;52;50;54
2145,24,7,1.2176678888015591e-09,76;72;69;64;60;54
2146,24,7,-6.10020350343835e-09,75;65;67;45;59;60;54
2147,24,7,-7.914219362815288e-09,76;72;67;45;58;52;50;54
2148,24,7,-8.062374793320315e-09,75;64;61;58;52;50;54
2149,24,7,-6.100203502257375e-09,76;72;67;45;59;60;54
2150,24,8,799.9999998979822,75;64;60;54;17
2151,24,8,2.0764099256182867e-08,75;65;68;60;54;17
2152,24,8,2.076409936047814e-08,76;72;68;60;54;17
2153,24,8,-7.914219365920934e-09,75;65;67;45;58;52;47
2154,24,8,8.745896021043835e-08,75;64;60;55;47
2155,24,8,-7.914219365570798e-09,76;72;67;45;58;52;47
2156,24,8,-8.062374795680122e-09,75;64;61;58;52;47
2157,24,8,1.3382975441867148e-08,75;65;68;60;55;47
2158,24,8,-8.177182019280924e-09,75;65;68;61;58;52;47
2159,24,8,-8.284357924858273e-09,74;38;35;6;9;12;16
2160,24,9,-4.437365097898919e-09,75;65;67;43;26
2161,24,9,-4.437365090935091e-09,76;71;40;32;26
2162,24,9,-4.437365095429355e-09,76;72;67;43;26
2163,24,9,-4.437365093280604e-09,76;71;41;43;26
2164,24,9,-7.459269839863062e-09,74;38;36;32;26
2165,24,9,-8.691131407128967e-09,75;65;67;45;58;52;48;26
2166,24,9,800.0000000479816,74;38;35;6;9;13
2167,24,9,-6.6083594300196954e-09,75;64;60;55;48;26
2168,24,9,1.217668653931635e-09,76;71;40;31;9;13
2169,24,9,-8.69113140699246e-09,76;72;67;45;58;52;48;26
2170,24,10,1186.846548170117,75;65;67;43
2171,24,10,541.8368272214883,76;71;40;32
2172,24,10,815.1227138019153,76;72;67;43
2173,24,10,656.1939108360099,76;71;41;43
2174,24,10,-5.323097269853959e-09,74;38;36;32
2175,24,10,-8.288397248390015e-09,75;65;67;45;58;52;48
2176,24,10,-1.3097615877087909e-09,75;64;60;55;48
2177,24,10,-8.288397248156694e-09,76;72;67;45;58;52;48
2178,24,10,-3.223880403845051e-09,75;65;68;60;55;48
2179,24,10,-3.0965914493397717e-09,75;65;67;45;58;51
2180,24,11,2400.000000005323,76;71;40
2181,24,11,-5.32309727637418e-09,74;38;36
2182,24,12,2000.0,74;38
2183,24,13,2800.0,74
2184,24,14,1600.0,76;71
2185,24,15,637.4330609999996,75;65;67
2186,24,15,515.2118269782188,76;72;67
2187,24,15,447.3551120217815,76;71;41
2188,24,16,-7.868604016188893e-09,75;65;67;45;58;52
2189,24,16,-7.86860401582322e-09,76;72;67;45;58;52
2190,24,16,1200.0000000156072,75;64;60;55
2191,24,16,2.07640991332318e-08,75;65;68;60;55
2192,24,16,-8.023070576294537e-09,75;64;61;58;52
2193,24,16,-8.682033438049698e-09,75;65;67;43;29
2194,24,16,-7.868604015505152e-09,76;71;41;45;58;52
2195,24,16,2.076409923278411e-08,76;72;68;60;55
2196,24,16,-8.142439239096164e-09,75;65;68;61;58;52
2197,24,16,-8.682033437912115e-09,76;72;67;43;29
2198,24,17,257.9463113798633,75;65;67;45;58
2199,24,17,236.73296806891184,76;72;67;45;58
2200,24,17,1.7278523664487125e-08,75;64;61;58
2201,24,17,4.4583223370496854e-09,75;65;68;61;58
2202,24,17,221.54307560764263,76;71;41;45;58
2203,24,17,4.458322356765674e-09,76;72;68;61;58
2204,24,17,483.77764489662286,75;64;60;55;49
2205,24,17,2.07640995217746e-08,75;65;68;60;55;49
2206,24,19,139.28801672571234,75;65;67;45
2207,24,19,132.83075788182754,76;72;67;45
2208,24,19,1.727852420231313e-08,75;64;61
2209,24,19,4.458322532604261e-09,75;65;68;61
2210,24,19,127.88122536626493,76;71;41;45
2211,24,19,4.458322552267946e-09,76;72;68;61
2212,24,20,1599.9999999584718,75;64
2213,24,20,2.076409911345305e-08,75;65;68
2214,24,20,2.076409920102768e-08,76;72;68
2215,24,21,2000.0,75
2216,24,22,2903.8951550628103,75;65
2217,24,22,1496.1048449371895,76;72
2218,24,23,2800.0,76
